32.1677778,-95.6688889,31.68264
32.1677778,-95.6688889,618.8589000000001
32.1677778,-95.6688889,2439.8109
32.1677778,-95.6688889,2532.5787
32.1677778,-95.6688889,2722.0089
43.666667,-79.416667,475.887
43.666667,-79.416667,2456.9964
43.666667,-79.416667,2437.5183
43.666667,-79.416667,2423.8482
43.666667,-79.416667,2165.4111000000003
35.209167,110.732778,191.41343999999998
35.209167,110.732778,1140.7365
35.209167,110.732778,2429.4087
35.209167,110.732778,1322.4909
35.209167,110.732778,1945.8816
52.516667,13.4,1882.0884
52.516667,13.4,1884.8559000000002
52.516667,13.4,1559.7552
52.516667,13.4,1601.6933999999999
52.516667,13.4,1625.6327999999999
45.5,-73.583333,1584.3198
45.5,-73.583333,1309.6746
45.5,-73.583333,2189.9811
45.5,-73.583333,2136.4479
45.5,-73.583333,2289.5604000000003
49.25,-123.133333,1946.6118
49.25,-123.133333,2895.051
49.25,-123.133333,2958.8241
49.25,-123.133333,1144.3713
49.25,-123.133333,2254.1217
49.883333,-97.166667,2677.9245
49.883333,-97.166667,2716.8876
49.883333,-97.166667,2084.1267
49.883333,-97.166667,2725.2248999999997
49.883333,-97.166667,1259.4204
29.8933333,-102.4036111,859.656
29.8933333,-102.4036111,1283.0754
29.8933333,-102.4036111,2041.0785
29.8933333,-102.4036111,1672.7652
29.8933333,-102.4036111,1052.8875
38.1522222,-81.4480556,316.2237
38.1522222,-81.4480556,629.0876999999999
38.1522222,-81.4480556,2187.6285
38.1522222,-81.4480556,2506.7934
38.1522222,-81.4480556,1470.0462
47.6063889,-122.3308333,1863.5025
47.6063889,-122.3308333,634.0521
47.6063889,-122.3308333,2596.9275
47.6063889,-122.3308333,1725.0138
47.6063889,-122.3308333,2083.0755
22.2,-101.966667,511.98060000000004
22.2,-101.966667,2889.2904
22.2,-101.966667,1170.0086999999999
22.2,-101.966667,2902.2921
22.2,-101.966667,1952.0207999999998
8.9666667,-79.5333333,61.45257
8.9666667,-79.5333333,2465.4354
8.9666667,-79.5333333,813.7665
8.9666667,-79.5333333,1956.9216
8.9666667,-79.5333333,1267.1538
-34.5875,-58.6725,191.73705
-34.5875,-58.6725,2852.1642
-34.5875,-58.6725,2978.6964
-34.5875,-58.6725,2878.0170000000003
-34.5875,-58.6725,144.25572
-33.45,-70.666667,2080.8834
-33.45,-70.666667,1620.3584999999998
-33.45,-70.666667,2954.769
-33.45,-70.666667,2019.4415999999999
-33.45,-70.666667,1875.636
51.514125,-.093689,1750.3667999999998
51.514125,-.093689,2286.6378
51.514125,-.093689,2743.107
51.514125,-.093689,812.5227
51.514125,-.093689,2295.6252
40.408566,-3.69222,2180.2749
40.408566,-3.69222,2723.2332
40.408566,-3.69222,1667.823
40.408566,-3.69222,1070.4297000000001
40.408566,-3.69222,2586.0759
32.8925,13.18,2964.1485000000002
32.8925,13.18,1850.7264
32.8925,13.18,2616.6417
32.8925,13.18,898.4748000000001
32.8925,13.18,2429.7489
-33.925839,18.423218,1883.3055
-33.925839,18.423218,2754.792
-33.925839,18.423218,82.13342999999999
-33.925839,18.423218,2933.3892
-33.925839,18.423218,79.67799
30.05,31.25,822.9426
30.05,31.25,2795.8482
30.05,31.25,2623.3137
30.05,31.25,2205.6111
30.05,31.25,1964.9325
25.258172,55.304717,1945.3989000000001
25.258172,55.304717,1868.6793
25.258172,55.304717,2708.5956
25.258172,55.304717,2809.5141
25.258172,55.304717,2135.4975
39.911652,32.840305,627.2955
39.911652,32.840305,889.5758999999999
39.911652,32.840305,2353.0634999999997
39.911652,32.840305,2280.117
39.911652,32.840305,1004.5992
41.018611,28.964722,1078.8408
41.018611,28.964722,2258.2275
41.018611,28.964722,2913.1133999999997
41.018611,28.964722,2137.6296
41.018611,28.964722,2785.0827
60.6,21.433333,1838.6753999999999
60.6,21.433333,2712.1806
60.6,21.433333,2713.5267
60.6,21.433333,1892.4198
60.6,21.433333,1817.2028999999998
55.752222,37.615556,146.25246
55.752222,37.615556,258.51948
55.752222,37.615556,2354.1198
55.752222,37.615556,1047.1026
55.752222,37.615556,2510.1627
18.975,72.825833,52.85331000000001
18.975,72.825833,1987.6143
18.975,72.825833,2698.1397
18.975,72.825833,2801.1228
18.975,72.825833,747.6414000000001
27.7166667,85.3166667,2762.1627
27.7166667,85.3166667,2843.6639999999998
27.7166667,85.3166667,2705.6892000000003
27.7166667,85.3166667,932.7180000000001
27.7166667,85.3166667,1868.5773
13.753979,100.501444,2051.6196
13.753979,100.501444,2600.3694
13.753979,100.501444,2100.0045
13.753979,100.501444,328.791
13.753979,100.501444,4.51545
-6.174444,106.829444,1446.8156999999999
-6.174444,106.829444,898.278
-6.174444,106.829444,2395.8885
-6.174444,106.829444,180.06744
-6.174444,106.829444,789.2421
-37.813938,144.963425,641.3463
-37.813938,144.963425,2054.2353
-37.813938,144.963425,414.53010000000006
-37.813938,144.963425,1514.4591
-37.813938,144.963425,1265.5820999999999
35.969215,102.256153,457.3878
35.969215,102.256153,1258.1523
35.969215,102.256153,2731.2678
35.969215,102.256153,1343.1675
35.969215,102.256153,706.1364
